id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jableft,76,1,2.32696,2.0771900000000003,2.3269699999999998,2.07718,0.999995702565998,1.0000048142192783
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jableft,77,1,3.0320799999999997,2.07718,2.3269699999999998,2.07718,1.3030163689261143,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jableft,78,1,2.3269699999999998,2.07718,2.3269699999999998,2.07718,1,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jableft,79,1,2.32698,2.0771800000000002,2.3269699999999998,2.07718,1.0000042974340022,1.0000000000000002
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jableft,80,1,2.32696,2.0771900000000003,2.3269699999999998,2.07718,0.999995702565998,1.0000048142192783
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jabright,90,1,2.3269800000000003,2.07719,2.3269699999999998,2.07718,1.0000042974340024,1.0000048142192781
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jabright,91,1,2.3269699999999998,2.0771800000000002,2.3269699999999998,2.07718,1,1.0000000000000002
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jabright,92,1,2.3269699999999998,2.07718,2.3269699999999998,2.07718,1,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jabright,93,1,2.3269599999999997,2.0771699999999997,2.3269699999999998,2.07718,0.9999957025659978,0.9999951857807219
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",jabright,94,1,2.32698,2.07718,2.3269699999999998,2.07718,1.0000042974340022,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",kickleft,124,1,2.3269800000000003,2.07718,2.3269699999999998,2.07718,1.0000042974340024,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",kickright,192,1,2.32697,2.07719,2.3269699999999998,2.07718,1.0000000000000002,1.0000048142192781
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",kickright,193,1,2.32697,2.07718,2.3269699999999998,2.07718,1.0000000000000002,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",kickright,194,1,4.15659,2.07718,2.3269699999999998,2.07718,1.786267119902706,1
don-patch-poppa-rocks,"Don Patch _ Poppa Rocks",kickright,195,1,4.15654,2.07717,2.3269699999999998,2.07718,1.7862456327326954,0.9999951857807221
